Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Alcohol use disorders (%),Depression
0.185398499,0.662873558,0.172480699,4.684694641,1.749491295,0.647738523,1
0.18575142,0.663215678,0.174095367,4.685506461,1.727968442,0.647358744,1
0.185982829,0.663476366,0.175876074,4.686575918,1.716262558,0.647266877,1
0.18612779,0.663618404,0.177767503,4.687963516,1.719092986,0.648110059,1
0.18629215,0.663720647,0.179810924,4.689106307,1.729611423,0.650012551,1
0.186470394,0.663797881,0.181687531,4.689759697,1.743070317,0.652284642,1
0.186657664,0.663875487,0.183805065,4.690577284,1.753418173,0.654177282,1
0.186860625,0.664014148,0.186125363,4.692134325,1.75590027,0.654950653,1
0.187105419,0.664216972,0.188518947,4.694392564,1.751558657,0.654867474,1
0.187411419,0.664457625,0.191374682,4.697118998,1.738101819,0.654694905,1
0.187774339,0.664742245,0.19420982,4.700383936,1.718022862,0.654428242,1
0.188192349,0.665087681,0.197428877,4.70473356,1.68990915,0.654012849,1
0.188658658,0.665480929,0.201027404,4.710037928,1.656386108,0.653407608,1
0.189173067,0.665932045,0.204729074,4.716061117,1.614594073,0.652618106,1
0.189728605,0.666430859,0.208672061,4.722673341,1.569569256,0.651613981,1
0.310187635,0.799064026,0.389602436,5.741527726,0.965092382,1.695087492,1
0.310814505,0.799743067,0.392402424,5.746629975,0.976738385,1.719699948,1
0.311429975,0.800355231,0.396177762,5.751146983,0.987680071,1.743068654,1
0.311999394,0.800885485,0.400678785,5.755193638,0.997044884,1.764858366,1
0.312487664,0.801314299,0.405844218,5.758405516,1.00689015,1.784500778,1
0.312863162,0.801616228,0.411696874,5.760494894,1.014355777,1.801893347,1
0.313144093,0.801663346,0.418422207,5.757710052,1.019390735,1.817444265,1
0.313406629,0.801464493,0.426695855,5.74879318,1.022018945,1.832004722,1
0.313682143,0.801161897,0.435703192,5.73772247,1.02572236,1.845546792,1
0.313984687,0.800907207,0.445269185,5.728117883,1.031711396,1.857496308,1
0.314364714,0.800855283,0.455380105,5.723982519,1.038326282,1.868417141,1
0.31494456,0.801038476,0.464163138,5.72441571,1.052587716,1.877489138,1
0.315775639,0.801310215,0.474684226,5.725532505,1.07472411,1.885674938,1
0.316758734,0.801556293,0.485067343,5.72601464,1.096066709,1.894388187,1
0.317786653,0.801783025,0.493785066,5.726148273,1.113885221,1.904536669,1
0.318733287,0.801877516,0.500082302,5.725788833,1.121058271,1.916862467,1
0.319936898,0.801939524,0.505264901,5.733914811,1.115159976,1.948764231,1
0.321569689,0.802075582,0.509800439,5.755382761,1.102057038,2.004678165,1
0.323274665,0.802270079,0.513723444,5.781831164,1.087094789,2.066202158,1
0.324699054,0.802514742,0.517709699,5.805333097,1.072949372,2.115312184,1
0.325505288,0.802837358,0.52236001,5.81812462,1.065023791,2.133862684,1
0.325887166,0.803194645,0.527453669,5.822472414,1.062047686,2.131854893,1
0.326288487,0.803569923,0.532786218,5.826089217,1.057665099,2.130320199,1
0.326688272,0.803909968,0.537965789,5.828982876,1.055558158,2.129110379,1
0.327088587,0.804282944,0.543194746,5.831697622,1.055843271,2.127247428,1
0.32745577,0.804667684,0.549164491,5.834180257,1.054476688,2.123720839,1
0.327778536,0.80506023,0.554509304,5.836752079,1.053907635,2.118275167,1
0.328007667,0.805431962,0.559994695,5.839092485,1.053862484,2.109847905,1
0.261697941,0.930095358,0.369950407,3.061916183,0.639309092,0.547415778,1
0.260943758,0.931044687,0.372776605,3.065571156,0.634607389,0.547292952,1
0.260332869,0.931847549,0.375618334,3.068519016,0.630486656,0.547255239,1
0.259908027,0.932502428,0.378547593,3.070504419,0.629487497,0.547352844,1
0.259679053,0.932975804,0.381724915,3.071616867,0.629587803,0.547461694,1
0.259657749,0.933253942,0.384850117,3.071969504,0.630535456,0.54746115,1
0.259894416,0.933287186,0.38831452,3.066330037,0.636358148,0.547628615,1
0.260318456,0.933080808,0.391665784,3.052923913,0.650710579,0.548052738,1
0.260820901,0.93281762,0.395591842,3.036895078,0.666852763,0.548534194,1
0.26124634,0.932541039,0.399430148,3.023272825,0.682347743,0.548767929,1
0.261466581,0.932438764,0.402430931,3.017429434,0.688687416,0.548490455,1
0.261444843,0.931398542,0.40772594,3.01739092,0.690130034,0.547597082,1
0.261272611,0.928888856,0.41377522,3.017464923,0.690817405,0.546141859,1
0.261066841,0.925924116,0.419905053,3.017643505,0.692599927,0.544430986,1
0.260892267,0.923394566,0.425134367,3.017566893,0.693811574,0.542486785,1
0.260848629,0.922320467,0.428808451,3.017263762,0.693843894,0.540489691,1
0.261079891,0.922322045,0.430569319,3.023320782,0.692550143,0.537624916,1
0.261523151,0.922312378,0.432091739,3.0381566,0.688566975,0.533317433,1
0.262041074,0.922284957,0.433430135,3.056001825,0.682851715,0.528356109,1
0.262472052,0.922258507,0.435409458,3.071032567,0.679267202,0.523382911,1
0.262676629,0.922265821,0.437360321,3.077535416,0.679954088,0.519176406,1
0.262632528,0.922342622,0.439838468,3.077636612,0.68379082,0.515639745,1
0.262422598,0.922544709,0.442129739,3.077219794,0.688268831,0.512261193,1
0.262064428,0.922852134,0.445397606,3.076188363,0.692601865,0.509058716,1
0.261536221,0.92321629,0.448385024,3.074239873,0.698461996,0.506000193,1
0.260875382,0.923693201,0.452504341,3.071555193,0.703863601,0.503205171,1
0.260074778,0.924225487,0.457104408,3.067859957,0.71044851,0.500656874,1
0.259139331,0.924802467,0.461175311,3.063078073,0.718220106,0.498381095,1
0.2348532,0.946082435,0.585684373,5.727693179,1.246685253,0.458408034,1
0.235162706,0.947096576,0.58916411,5.691312315,1.250387015,0.454950685,1
0.235423876,0.947955049,0.593023273,5.652334351,1.256172911,0.451861077,1
0.235642984,0.948683934,0.597436712,5.61212212,1.263868398,0.449365012,1
0.235817021,0.949266317,0.60082783,5.571873596,1.272732616,0.447662331,1
0.235932099,0.949638826,0.604477435,5.532503226,1.28148234,0.446939549,1
0.236018817,0.94990896,0.606728585,5.483193708,1.30029605,0.447097637,1
0.236112927,0.95021957,0.610907427,5.421496506,1.328319799,0.447723222,1
0.236204119,0.950539658,0.615103209,5.360619606,1.36131665,0.448558188,1
0.236284546,0.950822786,0.619840379,5.313643329,1.39020189,0.44935973,1
0.236358811,0.951085967,0.6235916,5.293950361,1.405732224,0.449900366,1
0.236413378,0.950568376,0.627054974,5.298265763,1.418299523,0.45015484,1
0.236456333,0.949006947,0.630847661,5.312072162,1.438420258,0.450356179,1
0.236489527,0.947052346,0.63405929,5.331037503,1.459467036,0.450589557,1
0.236511805,0.945347871,0.636409615,5.350876203,1.474672358,0.450925945,1
0.236527065,0.944578354,0.638135693,5.367483718,1.476298672,0.451417152,1
0.236592669,0.944692765,0.635836339,5.403573748,1.461934534,0.453431766,1
0.23673492,0.945094572,0.631238667,5.470304058,1.437316424,0.45741345,1
0.236887324,0.945596418,0.625617056,5.545450209,1.407807427,0.46194899,1
0.237003317,0.946045944,0.621070674,5.606886635,1.378248439,0.465678803,1
0.237025811,0.946269465,0.620174417,5.63236139,1.354996479,0.467220388,1
0.23697265,0.946343043,0.620216944,5.632372457,1.335062367,0.467204114,1
0.236901409,0.946452899,0.620806894,5.632487145,1.310310962,0.467127261,1
0.236808503,0.94655245,0.621420924,5.63241397,1.282892273,0.466904828,1
0.236688347,0.94658229,0.62227274,5.631730562,1.252637048,0.466450379,1
0.236544971,0.946536418,0.623937538,5.630366868,1.219242365,0.465701935,1
0.236384523,0.946427823,0.624953452,5.628455866,1.184988267,0.464585203,1
0.236197452,0.946257131,0.626783643,5.626121065,1.148015082,0.462936855,1
0.197353778,0.919981832,0.237662672,4.556269217,0.901984637,1.369656113,0
0.197726054,0.920358596,0.239616922,4.558367977,0.905250617,1.36838078,0
0.198047231,0.920742178,0.241779249,4.560475582,0.9098929,1.367181352,0
0.198315366,0.921154954,0.243880251,4.562500424,0.913371702,1.366127132,0
0.198514793,0.921504048,0.245273125,4.564251503,0.916906627,1.36533699,0
0.198637169,0.921806439,0.246348841,4.565607319,0.918005866,1.364788911,0
0.198662882,0.92211355,0.247546059,4.565897549,0.918871613,1.364228867,0
0.198615855,0.922467028,0.248155188,4.565417464,0.919140046,1.363645205,0
0.198529537,0.922814126,0.248881104,4.564411742,0.919783099,1.36316711,0
0.198452161,0.923127405,0.249353589,4.563648666,0.919157773,1.363051697,0
0.198405667,0.923319317,0.250050037,4.563235269,0.919826257,1.36329358,0
0.198347558,0.923453327,0.250264566,4.563041228,0.921533553,1.363722634,0
0.198232856,0.923551528,0.251009187,4.562593769,0.926392427,1.364231448,0
0.198115316,0.923669915,0.251630894,4.562163924,0.931329237,1.365131487,0
0.198036061,0.923791901,0.252131837,4.561626173,0.936075139,1.366655059,0
0.19803445,0.923931279,0.252351238,4.561116484,0.939018099,1.368956831,0
0.198154133,0.924243955,0.252740361,4.56143642,0.94085487,1.378946105,0
0.198373695,0.924783502,0.254004951,4.563059678,0.942718445,1.398899607,0
0.198634082,0.925444233,0.254963761,4.565765225,0.946205214,1.421945962,0
0.198867515,0.926035833,0.256082282,4.568347573,0.948208844,1.44127625,0
0.199009091,0.926408193,0.25725741,4.569921216,0.950675811,1.45002971,0
0.199068026,0.926569298,0.257424144,4.570485972,0.9517198,1.450940728,0
0.199125615,0.92675357,0.258015546,4.571272038,0.952109277,1.451287573,0
0.199178663,0.92695733,0.25810558,4.572443194,0.953075993,1.450575711,0
0.199222464,0.927137233,0.25869677,4.57362726,0.951748277,1.448373338,0
0.199259069,0.927324414,0.259079231,4.574924768,0.950794478,1.444198486,0
0.199274532,0.927480567,0.260215268,4.576234357,0.949322556,1.437436388,0
0.199270487,0.9276051,0.259650414,4.577527559,0.947370998,1.427645925,0
0.290950273,0.685276352,0.408545667,3.558083325,0.852090334,0.552453022,1
0.29081263,0.685650017,0.415382131,3.559610897,0.851125778,0.55429224,1
0.29071595,0.686007874,0.421777608,3.561091775,0.850265366,0.556162883,1
0.29067044,0.6863618,0.427655705,3.562593546,0.849706366,0.557967044,1
0.290673308,0.686684433,0.4326122,3.563983995,0.849723385,0.55962627,1
0.290728134,0.686962282,0.436819291,3.565138237,0.84987492,0.561058745,1
0.290863619,0.687277954,0.440585622,3.559245897,0.849994126,0.562703575,1
0.291061191,0.68763752,0.444397108,3.543520193,0.84965645,0.564778594,1
0.291294864,0.688050185,0.448044136,3.524714811,0.849450639,0.566896876,1
0.291512778,0.688450885,0.450947974,3.509240693,0.849455332,0.568626735,0
0.291652606,0.68876116,0.452608785,3.503310957,0.849776165,0.569525928,0
0.291533403,0.688686636,0.453158282,3.503098231,0.849981445,0.568818117,0
0.291140359,0.688150179,0.453118032,3.50110853,0.84990322,0.566647995,1
0.290676666,0.687443784,0.453021935,3.498492168,0.84984244,0.563963405,1
0.290338122,0.686850614,0.452762277,3.496301143,0.850242722,0.561680654,1
0.290314996,0.686643966,0.452926321,3.495452819,0.85092071,0.560731015,1
0.291753906,0.686817664,0.453833043,3.501246812,0.854005238,0.561137562,1
0.294921075,0.687128142,0.455298723,3.514865828,0.859708411,0.562140759,1
0.29868933,0.687475798,0.456971681,3.531298909,0.8674121,0.563485739,1
0.301931438,0.687790559,0.458744806,3.545615883,0.874536545,0.564907628,1
0.303508829,0.687960533,0.459580091,3.552643194,0.880011782,0.566160418,1
0.30368336,0.688010164,0.459969782,3.554518757,0.884493687,0.56747849,1
0.303466689,0.688067395,0.459730201,3.556756305,0.889502999,0.569261978,1
0.302833544,0.688129012,0.459340366,3.559257831,0.894620974,0.571438877,1
0.301750411,0.688187016,0.458556199,3.561857144,0.900339128,0.57393189,1
0.300200969,0.688255642,0.457507497,3.564487439,0.906162635,0.576709984,1
0.298154897,0.688317475,0.456005106,3.566991862,0.911801332,0.579704613,1
0.295577743,0.688353608,0.454378609,3.569054285,0.918162656,0.582879511,1
0.190571228,0.804275732,0.165162557,4.88263269,1.385943021,0.633579828,1
0.190393491,0.804924375,0.16332907,4.884462207,1.396606679,0.634169937,1
0.190242797,0.805563177,0.161619371,4.886896308,1.406791518,0.634660773,1
0.190140171,0.806219561,0.160129826,4.890221212,1.416114527,0.635058863,1
0.19008555,0.806825742,0.159487368,4.894073152,1.424515977,0.635313134,1
0.190093311,0.807377242,0.159171276,4.898366947,1.431095563,0.63542534,1
0.190142802,0.807921303,0.159688899,4.903120498,1.438280762,0.635429593,1
0.190232427,0.808607771,0.160127523,4.909059756,1.446439021,0.635453763,1
0.190338766,0.809290992,0.161102564,4.915388795,1.453716153,0.635431646,1
0.190446798,0.809862154,0.161966869,4.921371431,1.458254185,0.635338014,1
0.190545402,0.81023732,0.162311139,4.926345292,1.458265561,0.635163944,1
0.190703637,0.810329426,0.163266356,4.929265579,1.449524975,0.634787143,1
0.190966731,0.810228641,0.164431414,4.93010478,1.431249483,0.634247303,1
0.191269246,0.810038834,0.166052771,4.929621622,1.409646181,0.633772166,1
0.191549606,0.809881079,0.167758671,4.928488425,1.392370923,0.633602042,1
0.191742662,0.8098286,0.16892653,4.926697071,1.386940524,0.633982046,1
0.191883046,0.80989702,0.171548114,4.924365205,1.401363619,0.636148919,1
0.192036448,0.809994929,0.174414199,4.9213558,1.429820296,0.640317719,1
0.192194334,0.81009755,0.177491678,4.917992467,1.466427391,0.6452097,1
0.192352415,0.810212044,0.179811077,4.91455259,1.502042328,0.649564128,1
0.192497613,0.810320564,0.182015131,4.910989401,1.526064874,0.652093012,1
0.192641645,0.810416927,0.183502448,4.907161845,1.54180081,0.653258213,1
0.192807922,0.810526177,0.184839307,4.903168948,1.558183713,0.654368516,1
0.192990749,0.810637017,0.18589697,4.899139687,1.573986107,0.655360964,1
0.193194215,0.810784455,0.187013696,4.895531457,1.588472155,0.656199088,1
0.193414632,0.810958499,0.187600325,4.892518692,1.601700248,0.656818781,1
0.193645486,0.811141256,0.187786952,4.890141037,1.611889862,0.657131642,1
0.193885619,0.811332176,0.188925296,4.888350296,1.620545053,0.657091729,1
0.191306973,0.657667728,0.187687975,2.579167045,0.500422299,2.620292088,1
0.191252997,0.657975598,0.186059997,2.578963308,0.508975518,2.516140073,1
0.191171159,0.658331872,0.184011315,2.579173814,0.518145495,2.439505409,1
0.191059085,0.658665003,0.182075384,2.579559195,0.527601783,2.387943841,1
0.190929703,0.658990311,0.180094237,2.580394892,0.537634481,2.358027045,1
0.190792658,0.659277812,0.178602837,2.581392471,0.548529081,2.347797116,1
0.190527369,0.659605811,0.176283268,2.582800852,0.561338515,2.383420441,1
0.190095185,0.660015607,0.173986862,2.584625535,0.576233758,2.474802892,1
0.189631626,0.660431647,0.171197913,2.586390879,0.59103562,2.595550385,1
0.189284671,0.660849145,0.169689204,2.588147764,0.60537306,2.718395942,1
0.189193206,0.661205328,0.169168703,2.589423814,0.615016901,2.8173292,1
0.189449784,0.661577796,0.169746807,2.590595792,0.622242656,2.896972257,1
0.189988217,0.662076336,0.172643816,2.592182267,0.629720805,2.978808055,1
0.190684398,0.66261218,0.175966394,2.593864556,0.635680294,3.060813794,1
0.191419043,0.663134815,0.179629255,2.595686834,0.640905408,3.140126765,1
0.192071091,0.663547325,0.183559978,2.596993099,0.644870957,3.215711638,1
0.192774414,0.663861037,0.188030006,2.597675087,0.648061909,3.30198808,1
0.193662852,0.664165238,0.192813617,2.598117426,0.651358038,3.402342859,1
0.194609729,0.664445888,0.198484532,2.598327958,0.654530407,3.498564272,1
0.195483205,0.66469402,0.203305771,2.598552679,0.656171659,3.571413588,1
0.196167358,0.664934383,0.207327479,2.598946824,0.656470664,3.602407797,1
0.196722091,0.665191023,0.210804457,2.599617092,0.655303164,3.603549139,1
0.197279724,0.665457619,0.214198774,2.600318999,0.651735753,3.598258251,1
0.19784015,0.665773431,0.217535087,2.601346418,0.645575622,3.583237843,1
0.198388538,0.666119735,0.220427912,2.602723142,0.638425364,3.555460392,1
0.198920242,0.666498046,0.223569623,2.604275396,0.629521448,3.512509264,1
0.199423227,0.666897866,0.225732527,2.605924317,0.617783283,3.451336608,1
0.199892478,0.667337986,0.227917724,2.607805513,0.605454872,3.369005858,1
0.168257961,0.636816381,0.123331524,3.588806293,0.432892657,1.220366453,1
0.168348719,0.636653821,0.122987003,3.591391702,0.435028331,1.226157783,1
0.168403944,0.636522667,0.122749987,3.593770624,0.437045213,1.231791599,1
0.168430204,0.636430809,0.122468653,3.595850628,0.438819991,1.237234132,1
0.168430704,0.636386422,0.122321882,3.597593257,0.440486484,1.242302039,1
0.168410277,0.636403389,0.122163441,3.599008758,0.441738341,1.246823634,1
0.168316384,0.636507006,0.122033623,3.600380851,0.445084322,1.25157504,1
0.168128694,0.636659878,0.12195475,3.601616875,0.4514188,1.256941446,1
0.167911997,0.636832746,0.121865262,3.60270717,0.457379677,1.262332611,1
0.167729263,0.636998147,0.121750704,3.603666006,0.46225513,1.267050453,1
0.167644288,0.637130591,0.121763533,3.604493352,0.464098338,1.270386037,1
0.167696725,0.637405013,0.121921162,3.605629688,0.464038738,1.273259588,1
0.167848178,0.637902871,0.122064803,3.60706426,0.463741428,1.276735412,1
0.168050209,0.638498162,0.122263873,3.608639475,0.463383056,1.280257092,1
0.16825079,0.639053256,0.122548229,3.610145269,0.463255925,1.283296731,1
0.168394934,0.639418941,0.122818899,3.611288901,0.463563607,1.285308386,1
0.168520166,0.639683301,0.123152778,3.611942109,0.464654228,1.283264588,1
0.168683906,0.639996943,0.123634897,3.612190817,0.466784475,1.276538654,1
0.168861405,0.640304005,0.124221702,3.612322511,0.469507255,1.267788721,1
0.169029623,0.640548933,0.124891168,3.612647923,0.472099712,1.259909343,1
0.169162655,0.640658687,0.125539895,3.613346063,0.474265492,1.255797643,1
0.169295539,0.640704691,0.126392739,3.614926835,0.476041701,1.254460806,1
0.169471981,0.640791035,0.12741285,3.617582213,0.477914805,1.253120411,1
0.169686758,0.64090742,0.12857637,3.621163274,0.479671399,1.25176015,1
0.169935827,0.641046127,0.129954716,3.625599224,0.481600221,1.250475618,1
0.170213917,0.641195703,0.131502138,3.630832461,0.483445943,1.249349447,1
0.170515779,0.641342708,0.133224513,3.636767768,0.485364759,1.24848207,1
0.170836264,0.641478214,0.135004853,3.643352824,0.486993955,1.247794258,1
0.209097817,0.421807904,0.094546606,3.23933511,0.697044297,1.035523087,1
0.208554292,0.42188669,0.093985203,3.241524525,0.697634508,1.03361252,1
0.208101839,0.421976294,0.093647638,3.243621385,0.696925279,1.031945286,1
0.207755084,0.42207541,0.09323163,3.245702716,0.697906952,1.030463846,1
0.20752848,0.422181159,0.092874008,3.247813718,0.697814676,1.02911181,1
0.207436041,0.42229089,0.092653017,3.250096519,0.69807372,1.027777462,1
0.207506313,0.42243776,0.092540453,3.252673217,0.698696491,1.026453462,1
0.207701439,0.422625204,0.092869327,3.255470616,0.699556516,1.025125288,1
0.207949621,0.422824347,0.092835242,3.258242998,0.700727287,1.023877865,1
0.20817331,0.422996063,0.092793574,3.260675277,0.700812822,1.022782761,1
0.208298863,0.423111993,0.093170649,3.262501158,0.701339266,1.021841982,1
0.20834997,0.423189095,0.0930716,3.263332752,0.701951286,1.020844153,1
0.208395371,0.423265666,0.093059537,3.263621331,0.702028468,1.019713177,1
0.208435837,0.423345612,0.093228452,3.263718465,0.7030228,1.018754092,1
0.208467791,0.423420454,0.093131243,3.263897781,0.703554558,1.018261643,1
0.208490028,0.42348935,0.09317821,3.264446297,0.704469536,1.018524858,1
0.208489313,0.423550308,0.093035228,3.265677768,0.704804916,1.022065118,1
0.208465173,0.423610564,0.093144336,3.267766925,0.706558173,1.029611167,1
0.208425837,0.423659454,0.092406324,3.270157413,0.70801939,1.038503996,1
0.208388236,0.423702551,0.091979112,3.272446978,0.709154178,1.046129172,1
0.208366665,0.423742621,0.092100855,3.274217145,0.710829851,1.049881825,1
0.208352212,0.423782213,0.091957005,3.275543294,0.71192269,1.050765146,1
0.208328854,0.423825763,0.092016864,3.277054342,0.713236665,1.051524643,1
0.208295069,0.423866,0.092163119,3.278587162,0.714449883,1.0520765,1
0.208252383,0.42390406,0.092220459,3.280142329,0.716796758,1.052350549,1
0.208207529,0.423950398,0.092558407,3.281798703,0.71738096,1.052311534,1
0.208158444,0.423994694,0.092951464,3.283057491,0.719804725,1.051966299,1
0.20810778,0.424040748,0.09361351,3.284167632,0.720942236,1.051227334,1
0.210513721,0.853991786,0.286053193,4.785117491,1.39005855,0.664342954,1
0.210453015,0.853445398,0.288990297,4.780924587,1.394351401,0.664879149,1
0.210447837,0.85301641,0.290365854,4.775857789,1.399877291,0.665510294,1
0.210491288,0.852739767,0.292583719,4.771124518,1.404680042,0.66614023,1
0.210564656,0.852551731,0.294269815,4.765855783,1.41343474,0.666955141,1
0.210676669,0.852521248,0.295821899,4.761260315,1.421976421,0.667823198,1
0.210870626,0.852576581,0.297623122,4.755063,1.434423356,0.668665916,1
0.211144408,0.852785071,0.29942099,4.748144103,1.448745475,0.669457265,1
0.211466622,0.853104967,0.301693489,4.741091322,1.464366497,0.67025689,1
0.211775623,0.85344342,0.302688,4.735943577,1.477239938,0.671053297,1
0.212030739,0.853740856,0.304264534,4.734118632,1.482997885,0.671759905,1
0.212356509,0.853896603,0.305353074,4.733097747,1.480658778,0.672393972,1
0.212815112,0.854004874,0.307054792,4.733334072,1.472850375,0.672915795,1
0.213306981,0.854128789,0.309014725,4.735393565,1.460714131,0.673312012,1
0.213742278,0.854411636,0.311191559,4.741176162,1.449637782,0.673555744,1
0.214008349,0.854877713,0.314030932,4.751030873,1.442962126,0.673594947,1
0.214187869,0.855565015,0.317796484,4.763917388,1.453695569,0.674843966,1
0.214395002,0.856458067,0.323515204,4.779988037,1.48262213,0.677824513,1
0.214604887,0.85749933,0.328878437,4.798496558,1.521570419,0.681293727,1
0.214772677,0.858560323,0.333687273,4.818475838,1.555645881,0.683953118,1
0.214855863,0.859557652,0.337002158,4.839240158,1.574597607,0.684500125,1
0.214887408,0.860492033,0.339604561,4.859588135,1.580540885,0.683594291,1
0.214907247,0.861369805,0.341425782,4.879220646,1.58597707,0.682707042,1
0.214924934,0.862206104,0.34303931,4.898052985,1.592435732,0.681867254,1
0.21493126,0.862972447,0.34454614,4.915921694,1.59471306,0.681029133,1
0.214920123,0.863718463,0.345495953,4.933716738,1.597620661,0.680048368,1
0.214901575,0.864475593,0.346072224,4.951041137,1.597242115,0.678894741,1
0.214850668,0.865133723,0.346579533,4.967279349,1.59454276,0.677424512,1
0.184063148,0.659594341,0.143820732,2.557349598,0.47526524,3.197696217,1
0.183723617,0.659641545,0.141953134,2.555730455,0.476656395,3.237349432,1
0.183342607,0.659709309,0.139933065,2.554606642,0.478928868,3.269112939,1
0.182934699,0.659771867,0.13780802,2.55365625,0.481405495,3.29354939,1
0.182506839,0.659811119,0.135192887,2.552785915,0.484411177,3.309551612,1
0.182068481,0.659795619,0.132693398,2.551690683,0.48800732,3.317086513,1
0.181451074,0.659741231,0.129447593,2.550538,0.49311381,3.317404347,1
0.180615628,0.65971111,0.125584451,2.54982288,0.498546598,3.311015645,1
0.179768082,0.659730898,0.121341566,2.549347005,0.50553886,3.30049042,1
0.179091118,0.659778403,0.118459206,2.548941008,0.51149825,3.28658191,1
0.178792086,0.659905193,0.116802586,2.548639889,0.514906483,3.270649839,1
0.178801804,0.660125649,0.116227102,2.548669509,0.517653876,3.23964243,1
0.178900621,0.660457193,0.115649921,2.549514361,0.519908718,3.187729845,1
0.179049648,0.660830528,0.115393333,2.55062579,0.521991995,3.12912136,1
0.179207123,0.661183472,0.115207396,2.551709094,0.524234946,3.077349729,1
0.179329346,0.661429583,0.115078019,2.552302959,0.526300274,3.045744332,1
0.179461348,0.661591838,0.115429524,2.552529943,0.529236796,3.032307161,1
0.179651816,0.661741106,0.116857414,2.5528436,0.533461626,3.023854853,1
0.179870719,0.661881095,0.118250221,2.55299612,0.537206952,3.01808571,1
0.180088366,0.662021796,0.11969774,2.553108108,0.541442863,3.01243809,1
0.180277066,0.662184695,0.120972144,2.553389691,0.543169692,3.00363202,1
0.180457669,0.662379565,0.122188345,2.55400778,0.543127596,2.987106652,1
0.180672718,0.662627117,0.123290309,2.555128132,0.541313444,2.961171376,1
0.180913357,0.662893967,0.123805474,2.55634343,0.538078792,2.926952363,1
0.181176904,0.663178214,0.125084049,2.557721135,0.532862488,2.88596067,1
0.181468675,0.663506406,0.12615516,2.559233322,0.527770457,2.839513649,1
0.181776689,0.663849027,0.126845738,2.56083476,0.519808501,2.788397678,1
0.182096871,0.66421453,0.127525301,2.562741581,0.511649635,2.733093398,1
0.195611294,0.522191257,0.087113954,4.140086396,0.602531576,0.925381836,0
0.195979087,0.52258637,0.087416781,4.13518789,0.602700099,0.929940571,0
0.196391088,0.522987966,0.087859754,4.131227195,0.603219686,0.933801736,0
0.196820714,0.52338534,0.088350206,4.12853742,0.603922764,0.936928289,0
0.197231771,0.523742184,0.089243003,4.127226162,0.605354558,0.939249206,0
0.197599108,0.524052055,0.089860782,4.127611136,0.606353522,0.940746943,0
0.198112407,0.524383116,0.090591207,4.130584456,0.610790213,0.941117696,0
0.198889294,0.524799957,0.091360595,4.13588828,0.621740671,0.940430456,0
0.199775986,0.525250341,0.09237831,4.141935958,0.63326963,0.939070558,0
0.200622891,0.525685762,0.093464007,4.147142582,0.64385922,0.937457166,0
0.201273474,0.526038028,0.094553045,4.149712648,0.6501889,0.935983185,0
0.201894019,0.526406265,0.095742209,4.149730081,0.652593737,0.934035108,0
0.202702407,0.526918373,0.096609221,4.149098494,0.65447823,0.931242564,0
0.203594737,0.527484234,0.098149899,4.148431808,0.656769519,0.928184638,0
0.204465872,0.528019866,0.099520759,4.148353549,0.659113813,0.925449487,0
0.205209723,0.528437757,0.100532067,4.149419173,0.659786495,0.923660151,0
0.20589792,0.528799372,0.102274987,4.155754906,0.662309787,0.922880603,0
0.206645385,0.529177892,0.103944856,4.16814868,0.665170219,0.922546488,0
0.207432165,0.52956753,0.105734439,4.18262976,0.667032426,0.922429798,0
0.208226662,0.529935929,0.107749102,4.19501789,0.669561157,0.922244126,0
0.209006395,0.530271442,0.109774702,4.201250123,0.670710724,0.921754668,0
0.209823629,0.530612128,0.111887168,4.203302247,0.67177222,0.921068369,0
0.210742881,0.531010185,0.114119566,4.205893579,0.671028585,0.920440324,0
0.211745617,0.531440917,0.116619416,4.208833671,0.670157946,0.919835071,0
0.212830905,0.53192334,0.119333296,4.212256372,0.667979683,0.919294508,0
0.213980024,0.532430032,0.122156398,4.215902678,0.666111391,0.918793616,0
0.215194473,0.532986541,0.125113225,4.219980166,0.662511802,0.918382692,0
0.216455451,0.533567665,0.128172294,4.224293772,0.659138941,0.918019231,0
0.199823316,0.925339953,0.248372435,4.248789261,0.81709407,2.007272334,1
0.200115668,0.925958345,0.248898181,4.245762177,0.819511153,2.003447044,1
0.200386778,0.926579151,0.249495609,4.244893749,0.821957242,2.002381645,1
0.200625057,0.927171096,0.250178234,4.245486007,0.823916371,2.003831713,1
0.200822212,0.92771067,0.250955226,4.247023447,0.825536167,2.007530767,1
0.200967461,0.928172063,0.251691462,4.249037192,0.826621609,2.013307203,1
0.201042812,0.9284813,0.252563908,4.270179041,0.82726913,2.026730715,1
0.201061936,0.928630545,0.253715241,4.319168682,0.827522946,2.049188716,1
0.201054593,0.928675937,0.255023065,4.380536191,0.82777907,2.074453949,1
0.201052047,0.928690282,0.256219339,4.438887663,0.828243146,2.096230375,1
0.201090669,0.92875321,0.257218999,4.478862386,0.828834357,2.108277893,1
0.201188918,0.928877858,0.258150935,4.508538886,0.830946789,2.109105949,1
0.201329964,0.929043138,0.259254387,4.54249533,0.834896273,2.103778776,1
0.201498788,0.929225026,0.26044374,4.574754217,0.839412214,2.095826857,1
0.201677207,0.929387293,0.261678674,4.59919136,0.843650982,2.088699982,1
